SS_INHIB_G2_29	  	The Stop-Start Feature Is Inhibited - At Limit For Number Of Engine Auto-Starts Permitted While Wipers Are Active
SS_MON_STATE	  	Monitor State Machine
SS_MON_TIMER	   	Monitor State Machine Transition Timer
SS_OUTOP	  	Stop-Start Coordination - Out Of Operation
SS_SHIFTER_IN	  	Monitor Shift Lever Position Input
SS_SPEED_INPUT	  	Vehicle Speed and Powertrain Shaft Speeds Summary
SS_START_ERR	  	Stop-Start Coordination - Start Error
SS_STOP_ERR	  	Stop-Start Coordination - Stop Error
SS_STRTR_HEAT	  	(Start-Stop) Starter Motor Heat State
STARTER_CNTS	   	Starter Motor Activation Counter
STARTER_PROT	  	Starter Motor Protection Status
STARTREQ_CAN	  	Start engine request received over CAN network
START_KEY	  	Key Position for Start Indicated
STRT_RLY	  	Starter Motor Relay Enable
STR_CRNKV_PER	  %	Percent of Expected Starter Voltage For Cranking
SYNC	  	CMP and CKP Synchronized
TAC_PCT	  %	Commanded Throttle Actuator Control
TCBP	  kPa	Measured Boost at Throttle Inlet Pressure Sensor
TCBP_DSD	  kPa	Desired Boost Pressure
TCBP_UR	  	Turbocharger Boost Sensor Input Unreliable
TCBP_V	  V	Throttle Inlet Pressure Sensor Voltage
TCFT	  °C	Transfer Case Fluid Temperature
TCFT_F	  	Transfer Case Fluid Sensor Status
TCFT_V	  V	Transfer Case Fluid Sensor Voltage
TFT_F	  	Transmission Fluid Temperature Status
TIRECC_STAT	  	Tire Size Status of Central Vehicle Configuration
TOTAL_DIST	  km	Total Vehicle Distance
TP	  %	Throttle Position
TP1	  V	Throttle Position Sensor 1
TP1_LRN_TRIM	  °	Throttle Position Sensor 1 Learned Offset
TP2	  V	Throttle Position Sensor 2
TP2_LRN_TRIM	  °	Throttle Position Sensor 2 Learned Offset
TP_B	  %	Throttle Position Sensor 2
TP_F	  	Throttle Position Sensor Status
TP_MAXDIFF	  °	Maximum Angle Difference between TP1 sensor and TP2 sensor
TP_REL	  %	Relative Throttle Position
TQ_CNTRL	  	Torque Control Requested
TR_NEUTRAL_RAW	  %	Neutral Sensor Raw Value
TR_NTRL_A_FRQ	  Hz	Transmission Range Selector - Neutral Position Sensor "A" Frequency - Measured
TR_NTRL_B_FRQ	  Hz	Transmission Range Selector - Neutral Position Sensor "B" Frequency - Measured
TR_NTRL_RAW2	  %	Transmission Range Selector - Neutral Sensor 2 Raw Value
TURBO_BP1_STAT	  	Turbocharger Bypass 1 Status
TURBO_BPASS	  	Turbocharger Bypass Valve 1
TURBO_INLET_F	  	Turbocharger Inlet Sensor Status
TURBO_OVER	  	Turbocharger Overboost Condition
TURBO_UNDER	  	Turbocharger Underboost Condition
TURBO_WGATE	  %	Turbocharger Wastegate
TWGATE_STAT	  	Turbocharger Wastegate Status
VCT1_EXH_F	  	Variable Cam Timing Bank 1 Exhaust Status
VCT1_INTK_F	  	Variable Cam Timing Bank 1 Intake Status
VCTSYS	  	VCT System status (open/closed loop)
VCT_EXH_ACT1	  °	Actual Exhaust B Camshaft Position Bank 1
VCT_EXH_DC1	  %	Exhaust B Camshaft Position Duty Cycle Bank 1
VCT_EXH_DIF1	  °	Exhaust B Camshaft Desired Minus Actual Bank 1
VCT_EXH_DSD	  °	Variable Camshaft Timing Exhaust Angle Desired
VCT_INTK_DSD	  °	Variable Camshaft Timing Intake Desired Angle
VCT_INT_ACT1	  °	Actual Intake A Camshaft Position Bank 1
VCT_INT_DC1	  %	Intake A Camshaft Position Duty Cycle Bank 1
VCT_INT_DIF1	  °	Intake A Camshaft Desired Minus Actual Bank 1
VEH_SPD_LO_LIM	  km/h	Lower Vehicle SpeedLimit for Dealer configuration
VEH_SPD_UP_LIM	  km/h	Upper Vehicle Speed Limit for Dealer configuration
VINCC_STAT	  	Vehicle Identification Number Status of Central Vehicle Configuration
VPWR	  V	Control Module Voltage
VREF	  V	Reference Voltage
VSS	  km/h	Vehicle Speed
VSS	  km/h	Vehicle Speed
WARM_UPS	   	Number Of Warm-ups Since DTCs Cleared
BSI_LED	  %	Blind Spot Information LED Duty Cycle
DAWL	  	Door Open/Ajar Warning Light Output
DIMM	  %	Illumination dimming level
FDLMMS	  	Front Door Lock and Mirror Motor Status
FDL_LED	  %	Front Door Lock Status LED Duty Cycle
FPDUTS	  	Front Passenger Door Unlock Trim Switch
FPWMS	  	Front Power Window Motor Status
FR_DLOCK_SW	  	Front Right Door Lock / Unlock Switch
FR_UD_SW	  	Front Right Door Window Switch
GLOBTIM	  s	Global real time
H_MIRROR	  	Side Mirror Heating Output Control
IC_VPWR	  V	Module supply voltage
INCARTMP	  °C	In car temperature
MAINECUV	  V	Main ECU voltage supply
OUTTMP	  °C	External Temperature From Sensor
PDM_STATE	  	ECU Operating States
P_LAMP	  	Puddle Lamp Control
RDLMS	  	Rear Door Lock Motor Status
RPWMS	  	Rear Power Window Motor Status
RR_DLOCK_SW	  	Rear Right Door Lock Switch
RR_UD_SW	  	Rear Right Door Window Switch
SELTESTDTC	   	Diagnostic Trouble Codes
SMT_LAMP	  	Side Mirror Turn Signal Lamp Control
TOTAL_DIST	  km	Total Vehicle Distance
EPAS_MOTOR_CUR	  A	EPAS Motor Current
GLOBTIM	  s	Global real time
MOD_SUP_V	  V	Module Supply Voltage
MOD_SUP_V	  V	Module Supply Voltage
OUTTMP	  °C	External Temperature From Sensor
PSCM_DState	  	Active Diagnostic Session
PSCM_INT_TEMP	  °C	PSCM Internal Temperature
RPM	  1/min	Engine Revolutions Per Minute
SSHFT_TQ_S2	  Nm	Steering Shaft Torque Sensor #2
ST_DTC_CNT	   	Number of DTCs set due to diagnostic test.
SW_ANGLE	  °	Steering Wheel Angle
TOTAL_DIST	  km	Total Vehicle Distance
VSS	  km/h	Vehicle Speed
BLT_CUR_D	  mA	Seatbelt Sensor Current - Driver
BLT_CUR_P	  mA	Seatbelt Sensor Current - Passenger
DEPLOY_00_R	  Ω	Driver Frontal Stage 1 Deployment Control Resistance
DEPLOY_05_R	  Ω	Passenger Frontal Stage 1 Deployment Control Resistance
DEPLOY_10_R	  Ω	Driver Side Airbag Deployment Control Resistance
DEPLOY_11_R	  Ω	Left Curtain Deployment Control 1 Resistance
DEPLOY_13_R	  Ω	Passenger Side Airbag Deployment Control Resistance
DEPLOY_14_R	  Ω	Right Curtain Deployment Control 1 Resistance
DEPLOY_23_R	  Ω	Driver Seatbelt Retractor Pretensioner Deployment Control Resistance
DEPLOY_24_R	  Ω	Passenger Seatbelt Retractor Pretensioner Deployment Control Resistance
ECU_VPWR_RCM	  V	Module supply voltage
FUEL_CUT_RQ	  	Fuel Cutoff Request Status
OCS_SENSTAT	  	Occupant Classification Sensor Status
REST_STAT_P	  	Passenger Restraint Device Status
R_2_C_ST	  	Second Row Center Seatbelt Sensor State
R_2_L_ST	  	Second Row Left Seatbelt Sensor State
R_2_R_ST	  	Second Row Right Seatbelt Sensor State
R_3_C_ST	  	Third Row Center Seatbelt Sensor State
R_3_L_ST	  	Third Row Left Seatbelt Sensor State
R_3_R_ST	  	Third Row Right Seatbelt Sensor State
SBELT_D_ST	  	Driver Seatbelt Sensor Status
SBELT_P_ST	  	Passenger Seatbelt Sensor Status
SELTESTDTC	   	Diagnostic Trouble Codes
V_ID_14229_RCM	  	Occupant Classification System Vehicle Identification
ADS	  	Active Diagnostic Session
BCM_ID	  	Body Control Module Identification Stored
BCM_VFY	  	Body Control Module Identification Verified
ECU_VPWR	  V	Module supply voltage
FL_LK_BUT	  	Left front Lock button
FL_UNLK_SW	  	Left front unlock pull switch
FR_LK_BUT	  	Right front Lock button
FR_UNLK_SW	  	Right front unlock pull switch
GLOBTIM	  s	Global real time
IG_SW_ST	  	Ignition Switch State
INCARTMP	  °C	In car temperature
MAINECUV	  V	Main ECU voltage supply
MASTERKEY	  	Master Key Present
MIN_KEYS	   	Minimum number of keys required
PATS_ACC_TYP	  	Security Access type Timed / Coded
POWER_MODE	  	Power Mode Status
TOTAL_DIST	  km	Total Vehicle Distance
GLOBTIM	  s	Global real time
MAINECUV	  V	Main ECU voltage supply
Module_DState	  	Active Diagnostic Session
OUTTMP	  °C	External Temperature From Sensor
PWR_MODE_KEY	  	Power Mode Key State
PWR_MODE_QF	  	Power Mode Quality Factor
ST_DTC_CNT	   	Number of DTCs set due to diagnostic test.
SW_ANGLE	  °	steering wheel angle
SW_ANG_DIR	  	Steering Wheel Angle Steering Direction
SW_ANG_RATE	  1/min	Steering Wheel Angle Change Rate (Short Filtered)
SW_ANG_SENS	  	Steering Wheel Angle Sensor Status
SW_ANG_VEL	  1/min	Steering Wheel Angle Velocity
SW_ANG_VLDR	  	Steering Wheel Angle Velocity-Steering Direction
TOTAL_DIST	  km	Total Vehicle Distance
VBAT_SASM	  V	Battery Voltage
